"No.","Time","Source","Destination","Protocol","Type/Subtype","Length","Time delta from previous displayed frame","Info","Time shift for this packet"
"66105","57.883159","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1480","0.002935000","QoS Data, SN=1484, FN=0, Flags=.p....F.C","0.000000000"
"66113","57.885989","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1480","0.002830000","QoS Data, SN=1485, FN=0, Flags=.p....F.C","0.000000000"
"66121","57.891340","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1480","0.005351000","QoS Data, SN=1486, FN=0, Flags=.p....F.C","0.000000000"
"66136","57.894822","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1480","0.003482000","QoS Data, SN=1487, FN=0, Flags=.p....F.C","0.000000000"
"66139","57.895652","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1480","0.000830000","QoS Data, SN=1487, FN=0, Flags=.p....F.C","0.000000000"
"66143","57.897688","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1480","0.002036000","QoS Data, SN=1488, FN=0, Flags=.p....F.C","0.000000000"
"66149","57.900883","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1480","0.003195000","QoS Data, SN=1489, FN=0, Flags=.p....F.C","0.000000000"
"66156","57.904636","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1480","0.003753000","QoS Data, SN=1490, FN=0, Flags=.p....F.C","0.000000000"
"66169","57.910380","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1480","0.005744000","QoS Data, SN=1491, FN=0, Flags=.p....F.C","0.000000000"
"66194","57.927860","SamsungE_4e:a4:ac","Tp-LinkT_87:47:6e","802.11","QoS Data","465","0.017480000","QoS Data, SN=3981, FN=0, Flags=.p..R..TC","0.000000000"
"66201","57.935963","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1480","0.008103000","QoS Data, SN=1492, FN=0, Flags=.p....F.C","0.000000000"
"66214","57.938611","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1476","0.002648000","QoS Data, SN=1493, FN=0, Flags=.p....F.C","0.000000000"
"66215","57.938729","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1405","0.000118000","QoS Data, SN=1494, FN=0, Flags=.p....F.C","0.000000000"
"66216","57.938859","SamsungE_4e:a4:ac","Tp-LinkT_87:47:6e","802.11","QoS Data","465","0.000130000","QoS Data, SN=1495, FN=0, Flags=.p....F.C","0.000000000"
"66306","57.978492","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","182","0.039633000","QoS Data, SN=1496, FN=0, Flags=.p....F.C","0.000000000"
"66326","57.995575","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","182","0.017083000","QoS Data, SN=1497, FN=0, Flags=.p....F.C","0.000000000"
"66366","58.026518","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","153","0.030943000","QoS Data, SN=1498, FN=0, Flags=.p....F.C","0.000000000"
"66445","58.049432","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","166","0.022914000","QoS Data, SN=1499, FN=0, Flags=.p....F.C","0.000000000"
"66464","58.052175","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1480","0.002743000","QoS Data, SN=1500, FN=0, Flags=.p....F.C","0.000000000"
"66475","58.053768","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1480","0.001593000","QoS Data, SN=1501, FN=0, Flags=.p....F.C","0.000000000"
"66588","58.138457","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","166","0.084689000","QoS Data, SN=1502, FN=0, Flags=.p....F.C","0.000000000"
"66592","58.139194","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","166","0.000737000","QoS Data, SN=1502, FN=0, Flags=.p....F.C","0.000000000"
"66598","58.144998","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1480","0.005804000","QoS Data, SN=1503, FN=0, Flags=.p....F.C","0.000000000"
"66601","58.146042","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1480","0.001044000","QoS Data, SN=1503, FN=0, Flags=.p....F.C","0.000000000"
"66605","58.146351","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","217","0.000309000","QoS Data, SN=1504, FN=0, Flags=.p....F.C","0.000000000"
"66608","58.146576","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","217","0.000225000","QoS Data, SN=1504, FN=0, Flags=.p....F.C","0.000000000"
"66659","58.190050","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","148","0.043474000","QoS Data, SN=1505, FN=0, Flags=.p....F.C","0.000000000"
"66698","58.235851","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","150","0.045801000","QoS Data, SN=1506, FN=0, Flags=.p....F.C","0.000000000"
"66709","58.248303","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","150","0.012452000","QoS Data, SN=1506, FN=0, Flags=.p....F.C","0.000000000"
"66720","58.257324","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","150","0.009021000","QoS Data, SN=1506, FN=0, Flags=.p....F.C","0.000000000"
"66731","58.258181","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","213","0.000857000","QoS Data, SN=1507, FN=0, Flags=.p....F.C","0.000000000"
"66732","58.258271","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","162","0.000090000","QoS Data, SN=1508, FN=0, Flags=.p....F.C","0.000000000"
"66733","58.258694","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1476","0.000423000","QoS Data, SN=1509, FN=0, Flags=.p....F.C","0.000000000"
"66734","58.258997","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1476","0.000303000","QoS Data, SN=1510, FN=0, Flags=.p....F.C","0.000000000"
"66735","58.259108","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","804","0.000111000","QoS Data, SN=1511, FN=0, Flags=.p....F.C","0.000000000"
"66736","58.259226","AirtiesW_bc:2b:ec","Tp-LinkT_87:47:6e","802.11","QoS Data","1135","0.000118000","QoS Data, SN=1512, FN=0, Flags=.p....F.C","0.000000000"
